invoice_id,invoice_date,paid_date,paid_days,is_paid,amount,currency,supplier_id,supplier_name,global_ultimate_id,global_ultimate_name,category_code,category_name,segment_code,segment_name,plant_id,plant_name,region,country,source_system_id,payment_term_code,payment_term_name,nominal_days
INV-000380,2025-11-12,2025-12-10,28,true,301985.6,USD,SUP-00031,Vantage Technologies Milan S.p.A.,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET30,Net 30,30
INV-000381,2026-05-02,,,false,116497.95,USD,SUP-00021,Umbra Fasteners Montreal Co.,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET100,Net 100,100
INV-000382,2026-01-19,2026-03-20,60,true,270084.96,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,,,
INV-000383,2025-09-11,2025-10-20,39,true,100964.74,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-CHN,Chennai Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000384,2025-09-23,2025-10-07,14,true,331238.52,USD,SUP-00010,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,NET11,Net 11,11
INV-000385,2026-02-25,2026-02-28,3,true,140159.39,USD,SUP-00070,Redwood Controls Singapore Pte. Ltd.,GU-0017,Redwood Controls Inc.,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-PUN,Pune Plant,APAC,India,ARIBA,NET07,Net 7,7
INV-000386,2026-06-05,2026-07-22,47,true,274188.26,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,NET45,Net 45,45
INV-000387,2026-06-14,,,false,30414.42,USD,SUP-00028,Orion Polymers Sao Paulo Ltda.,GU-0006,Orion Polymers Group,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,D2N10N30,2% 10 Net 30,30
INV-000388,2025-07-23,2025-08-03,11,true,58465.14,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET05,Net 5,5
INV-000389,2025-11-08,2025-12-24,46,true,404017.53,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000390,2026-06-16,,,false,708930.84,USD,SUP-00061,Sequoia Fluid Systems Sao Paulo S.A.,GU-0014,Sequoia Fluid Systems Global,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET10,Net 10,10
INV-000391,2026-01-05,2026-01-25,20,true,271967.87,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,NET15,Net 15,15
INV-000392,2025-08-10,2025-08-28,18,true,770751.89,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-CHN,Chennai Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-000393,2026-03-19,2026-03-20,1,true,521659.18,USD,SUP-00124,Monarch Energy Singapore Pte. Ltd.,GU-0030,Monarch Energy International,25170000,Vehicle components and accessories,25000000,Commercial and Private Vehicles and Components,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET10,Net 10,10
INV-000394,2025-07-24,2025-09-08,46,true,156549,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-LYO,Lyon Plant,EMEA,France,SAP_ECC,NET45,Net 45,45
INV-000395,2026-06-10,,,false,156849.91,USD,SUP-00031,Vantage Technologies Milan S.p.A.,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET30,Net 30,30
INV-000396,2026-05-13,2026-05-24,11,true,824648.01,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-CHN,Chennai Plant,APAC,India,ARIBA,NET05,Net 5,5
INV-000397,2025-10-16,2025-12-01,46,true,363794.07,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-LYO,Lyon Plant,EMEA,France,ARIBA,NET45,Net 45,45
INV-000398,2026-06-25,,,false,343857.69,USD,SUP-00092,Dynamo Freight Munich B.V.,GU-0023,Dynamo Freight Inc.,39120000,Electrical wire and cable,39000000,Electrical Systems and Lighting and Components,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_S4HANA,NET60,Net 60,60
INV-000399,2026-01-29,2026-03-15,45,true,2062422.91,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET45,Net 45,45
INV-000400,2025-12-09,2026-01-13,35,true,215778.94,USD,SUP-00023,Umbra Fasteners Detroit Corp.,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,ARIBA,NET21,Net 21,21
INV-000401,2026-02-26,2026-04-16,49,true,131227.57,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET45,Net 45,45
INV-000402,2026-05-31,2026-06-14,14,true,5405922.74,USD,SUP-00085,Orion Automation Queretaro S.A. de C.V.,GU-0021,Orion Automation International,78100000,Freight transport,78000000,Transportation and Storage and Mail Services,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET13,Net 13,13
INV-000403,2026-01-29,2026-03-07,37,true,915618.13,USD,SUP-00012,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,MILESTONE,Milestone based,45
INV-000404,2026-04-14,2026-05-27,43,true,96891.89,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000405,2025-07-26,2025-08-13,18,true,742658.17,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-000406,2026-01-02,2026-02-02,31,true,173982.18,USD,SUP-00029,Vantage Technologies Rotterdam Ltd.,GU-0007,Vantage Technologies Inc.,39130000,Electrical hardware,39000000,Electrical Systems and Lighting and Components,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_ECC,NET30,Net 30,30
INV-000407,2026-01-29,2026-02-02,4,true,1428734.94,USD,SUP-00049,Marlin Controls Shenzhen Co. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET00,Immediate / Due on receipt,0
INV-000408,2026-01-26,2026-01-30,4,true,497834.3,USD,SUP-00030,Vantage Technologies Lyon GmbH,GU-0007,Vantage Technologies Inc.,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-DET,Detroit Plant,NAMER,United States,ARIBA,NET00,Immediate / Due on receipt,0
INV-000409,2025-07-19,2025-09-26,69,true,761853.55,USD,SUP-00047,Halcyon Controls Cleveland Inc.,GU-0011,Halcyon Controls Corporation,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET45,Net 45,45
INV-000410,2026-03-28,2026-04-01,4,true,669110.17,USD,SUP-00041,Frontier Solutions Monterrey Ltda.,GU-0009,Frontier Solutions Corporation,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET00,Immediate / Due on receipt,0
INV-000411,2026-01-16,2026-02-19,34,true,1621058.45,USD,SUP-00111,Yellowstone Technologies Charlotte LLC,GU-0027,Yellowstone Technologies Industries,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,D15N10N30,1.5% 10 Net 30,30
INV-000412,2025-12-03,2025-12-19,16,true,184494.41,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET14,Net 14,14
INV-000413,2026-04-16,,,false,5150524.8,USD,SUP-00035,Sequoia Fasteners Manchester AG,GU-0008,Sequoia Fasteners Holdings,43230000,Software licenses,43000000,Information Technology Broadcasting and Telecommunications,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET120,Net 120,120
INV-000414,2026-02-18,2026-02-19,1,true,490592.86,USD,SUP-00040,Frontier Solutions Sao Paulo Ltda.,GU-0009,Frontier Solutions Corporation,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET00,Immediate / Due on receipt,0
INV-000415,2026-01-30,2026-03-16,45,true,598792.67,USD,SUP-00015,Orion Supply Co Osaka Pvt. Ltd.,GU-0003,Orion Supply Co International,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,ADV5050,50% advance / 50% Net 30,30
INV-000416,2025-08-30,2025-10-09,40,true,464278.28,USD,SUP-00047,Halcyon Controls Cleveland Inc.,GU-0011,Halcyon Controls Corporation,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,NET45,Net 45,45
INV-000417,2025-07-25,2025-08-05,11,true,587367.65,USD,SUP-00009,Frontier Polymers Montreal Inc.,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,D15N10N30,1.5% 10 Net 30,30
INV-000418,2026-04-16,2026-05-12,26,true,166280.36,USD,SUP-00051,Apex Chemicals Sao Paulo S.A. de C.V.,GU-0013,Apex Chemicals Corporation,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET21,Net 21,21
INV-000419,2026-05-16,2026-06-27,42,true,312670.19,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000420,2026-06-28,2026-07-20,22,true,129109,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-LYO,Lyon Plant,EMEA,France,SAP_ECC,NET14,Net 14,14
INV-000421,2025-07-10,2025-07-26,16,true,318125.09,USD,SUP-00060,Sequoia Fluid Systems Monterrey Ltda.,GU-0014,Sequoia Fluid Systems Global,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-HOU,Houston Plant,NAMER,United States,ARIBA,NET10,Net 10,10
INV-000422,2025-12-22,2026-01-30,39,true,249465.79,USD,SUP-00025,Orion Polymers Monterrey S.A.,GU-0006,Orion Polymers Group,90100000,Catering and restaurants,90000000,Travel and Food and Lodging and Entertainment Services,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,CONCUR,MP10,"Monthly, paid 10th",25
INV-000423,2025-09-25,2025-11-13,49,true,25581.28,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000424,2026-03-18,2026-05-07,50,true,396440.57,USD,SUP-00003,Falcon Systems Osaka Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000425,2026-04-11,2026-05-07,26,true,465544.78,USD,SUP-00022,Umbra Fasteners Toronto LLC,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET08,Net 8,8
INV-000426,2026-02-02,2026-03-12,38,true,5883932.1,USD,SUP-00090,Anchor Manufacturing Chennai Ltd.,GU-0022,Anchor Manufacturing Global,80100000,Management consulting,80000000,Management and Business Professionals and Admin Services,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,D15N10N30,1.5% 10 Net 30,30
INV-000427,2026-05-20,2026-06-29,40,true,118330.29,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET45,Net 45,45
INV-000428,2026-03-16,2026-03-22,6,true,633907.34,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET05,Net 5,5
INV-000429,2026-06-20,,,false,263576.17,USD,SUP-00014,Orion Supply Co Osaka Pte. Ltd.,GU-0003,Orion Supply Co International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,ADV5050,50% advance / 50% Net 30,30
INV-000430,2026-01-09,2026-01-28,19,true,474365.22,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,ARIBA,NET15,Net 15,15
INV-000431,2025-11-21,2025-12-14,23,true,579189.88,USD,SUP-00042,Zenith Bearings Monterrey S.A. de C.V.,GU-0010,Zenith Bearings Industries,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,ARIBA,NET04,Net 4,4
INV-000432,2025-10-09,2025-10-12,3,true,71769.83,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET05,Net 5,5
INV-000433,2026-04-18,2026-06-12,55,true,334091.78,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,NET45,Net 45,45
INV-000434,2025-07-27,2025-09-13,48,true,1164698.94,USD,SUP-00034,Vantage Technologies Milan GmbH,GU-0007,Vantage Technologies Inc.,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_S4HANA,,,
INV-000435,2026-02-15,2026-03-07,20,true,197695.58,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,CONCUR,NET14,Net 14,14
INV-000436,2026-05-17,2026-06-29,43,true,46822.35,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,NET45,Net 45,45
INV-000437,2025-12-18,2026-01-16,29,true,753451.54,USD,SUP-00031,Vantage Technologies Milan S.p.A.,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET30,Net 30,30
INV-000438,2025-09-04,2025-10-31,57,true,660386.99,USD,SUP-00013,Orion Supply Co Osaka Pvt. Ltd.,GU-0003,Orion Supply Co International,43190000,Communications devices,43000000,Information Technology Broadcasting and Telecommunications,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,MILESTONE,Milestone based,45
INV-000439,2026-01-13,2026-03-08,54,true,811686.99,USD,SUP-00089,Anchor Manufacturing Bengaluru Co. Ltd.,GU-0022,Anchor Manufacturing Global,80100000,Management consulting,80000000,Management and Business Professionals and Admin Services,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000440,2025-10-08,2025-12-28,81,true,349282.63,USD,SUP-00023,Umbra Fasteners Detroit Corp.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_ECC,,,
INV-000441,2025-12-31,2026-02-18,49,true,9777.23,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET45,Net 45,45
INV-000442,2025-07-28,2025-08-23,26,true,286153.67,USD,SUP-00007,Frontier Polymers Charlotte Inc.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,FIELDGLASS,NET21,Net 21,21
INV-000443,2026-04-23,2026-06-07,45,true,226432.43,USD,SUP-00068,Harbor Packaging Campinas Ltda.,GU-0016,Harbor Packaging Holdings,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,ARIBA,D2N10N30,2% 10 Net 30,30
INV-000444,2026-03-04,2026-04-29,56,true,223762.81,USD,SUP-00127,Westfield Automation Singapore Pte. Ltd.,GU-0031,Westfield Automation Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET50,Net 50,50
INV-000445,2026-05-20,,,false,731184.89,USD,SUP-00198,Falcon Consulting Charlotte LLC,GU-0048,Falcon Consulting Corporation,,,,,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET60,Net 60,60
INV-000446,2025-07-12,2025-08-29,48,true,85869.52,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,NET45,Net 45,45
INV-000447,2026-03-27,2026-05-27,61,true,139469.9,USD,SUP-00110,Yellowstone Technologies Montreal Inc.,GU-0027,Yellowstone Technologies Industries,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_ECC,NET60,Net 60,60
INV-000448,2025-11-04,2025-11-07,3,true,235454.99,USD,SUP-00177,Northwind Electricals Campinas S.A.,GU-0044,Northwind Electricals International,39130000,Electrical hardware,39000000,Electrical Systems and Lighting and Components,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_ECC,CIA,Cash in advance,0
INV-000449,2026-06-21,2026-07-02,11,true,268509.5,USD,SUP-00061,Sequoia Fluid Systems Sao Paulo S.A.,GU-0014,Sequoia Fluid Systems Global,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_ECC,NET10,Net 10,10
INV-000450,2025-12-04,2026-04-07,124,true,609544.03,USD,SUP-00039,Sequoia Fasteners Lille Ltd.,GU-0008,Sequoia Fasteners Holdings,43230000,Software licenses,43000000,Information Technology Broadcasting and Telecommunications,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,NET120,Net 120,120
INV-000451,2026-02-16,2026-02-26,10,true,480081.69,USD,SUP-00058,Sequoia Fluid Systems Campinas Ltda.,GU-0014,Sequoia Fluid Systems Global,40170000,Compressors and blowers,40000000,Distribution and Conditioning Systems and Equipment,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_S4HANA,NET10,Net 10,10
INV-000452,2026-03-14,2026-03-25,11,true,201923.25,USD,SUP-00008,Frontier Polymers Detroit Corp.,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET07,Net 7,7
